x,source_ratio,types_found,unresolved_types,rejected_types,candidate_count
 -1.87500000E+00,  1.18920712E+00,4,0,0,1
 -1.81250000E+00,  1.18920712E+00,4,0,0,1
 -1.75000000E+00,  1.18920712E+00,4,0,0,1
 -1.68750000E+00,  1.18920712E+00,4,0,0,1
 -1.62500000E+00,  1.18920712E+00,4,0,0,1
 -1.56250000E+00,  1.18920712E+00,4,0,0,1
 -1.50000000E+00,  1.18920712E+00,4,0,0,1
 -1.43750000E+00,  1.18920712E+00,4,0,0,1
 -1.37500000E+00,  1.18920712E+00,4,0,0,1
 -1.31250000E+00,  1.18920712E+00,4,0,0,1
 -1.25000000E+00,  1.18920712E+00,4,0,0,1
 -1.18750000E+00,  1.18920712E+00,4,0,0,1
 -1.12500000E+00,  1.18920712E+00,4,0,0,1
 -1.06250000E+00,  1.18920712E+00,4,0,0,1
 -1.00000000E+00,  1.18920712E+00,4,0,0,1
 -9.37500000E-01,  1.18920712E+00,4,0,0,1
 -8.75000000E-01,  1.18920712E+00,4,0,0,1
 -8.12500000E-01,  1.18920712E+00,4,0,0,1
 -7.50000000E-01,  1.18920712E+00,4,0,0,1
 -6.87500000E-01,  1.18920712E+00,4,0,0,1
 -6.25000000E-01,  1.18920712E+00,4,0,0,1
 -5.62500000E-01,  1.18920712E+00,4,0,0,1
 -5.00000000E-01,  1.18920712E+00,4,0,0,1
 -4.37500000E-01,  1.18920712E+00,4,0,0,1
 -3.75000000E-01,  1.18920712E+00,4,0,0,1
 -3.12500000E-01,  1.18920712E+00,4,0,0,1
 -2.50000000E-01,  1.18920712E+00,4,0,0,1
 -1.87500000E-01,  1.18920712E+00,4,0,0,1
 -1.25000000E-01,  1.18920712E+00,4,0,0,1
 -6.25000000E-02,  1.18920712E+00,4,0,0,1
  0.00000000E+00,  1.18920712E+00,2,0,0,1
  6.25000000E-02,  1.18920712E+00,0,7,0,0
  1.25000000E-01,  1.18920712E+00,0,7,0,0
  1.87500000E-01,  1.18920712E+00,0,7,0,0
  2.50000000E-01,  1.18920712E+00,0,7,0,0
  3.12500000E-01,  1.18920712E+00,0,7,0,0
  3.75000000E-01,  1.18920712E+00,0,7,0,0
  4.37500000E-01,  1.18920712E+00,0,7,0,0
  5.00000000E-01,  1.18920712E+00,0,7,0,0
  5.62500000E-01,  1.18920712E+00,0,7,0,0
  6.25000000E-01,  1.18920712E+00,0,7,0,0
  6.87500000E-01,  1.18920712E+00,0,7,0,0
  7.50000000E-01,  1.18920712E+00,0,7,0,0
  8.12500000E-01,  1.18920712E+00,0,7,0,0
  8.75000000E-01,  1.18920712E+00,0,7,0,0
  9.37500000E-01,  1.18920712E+00,0,7,0,0
  1.00000000E+00,  1.18920712E+00,0,7,0,0
  1.06250000E+00,  1.18920712E+00,0,7,0,0
  1.12500000E+00,  1.18920712E+00,0,7,0,0
  1.18750000E+00,  1.18920712E+00,0,7,0,0
  1.25000000E+00,  1.18920712E+00,0,7,0,0
  1.31250000E+00,  1.18920712E+00,0,7,0,0
  1.37500000E+00,  1.18920712E+00,0,7,0,0
  1.43750000E+00,  1.18920712E+00,0,7,0,0
  1.50000000E+00,  1.18920712E+00,0,7,0,0
  1.56250000E+00,  1.18920712E+00,0,7,0,0
  1.62500000E+00,  1.18920712E+00,0,7,0,0
  1.68750000E+00,  1.18920712E+00,0,7,0,0
  1.75000000E+00,  1.18920712E+00,0,7,0,0
  1.81250000E+00,  1.18920712E+00,0,7,0,0
  1.87500000E+00,  1.18920712E+00,0,7,0,0
  1.93750000E+00,  1.18920712E+00,0,7,0,0
  2.00000000E+00,  1.18920712E+00,0,7,0,0
 -2.00000000E+00,  1.32523664E+00,4,0,0,1
 -1.93750000E+00,  1.32523664E+00,4,0,0,1
 -1.87500000E+00,  1.32523664E+00,4,0,0,1
 -1.81250000E+00,  1.32523664E+00,4,0,0,1
 -1.75000000E+00,  1.32523664E+00,4,0,0,1
 -1.68750000E+00,  1.32523664E+00,4,0,0,1
 -1.62500000E+00,  1.32523664E+00,4,0,0,1
 -1.56250000E+00,  1.32523664E+00,4,0,0,1
 -1.50000000E+00,  1.32523664E+00,4,0,0,1
 -1.43750000E+00,  1.32523664E+00,4,0,0,1
 -1.37500000E+00,  1.32523664E+00,4,0,0,1
 -1.31250000E+00,  1.32523664E+00,4,0,0,1
 -1.25000000E+00,  1.32523664E+00,4,0,0,1
 -1.18750000E+00,  1.32523664E+00,4,0,0,1
 -1.12500000E+00,  1.32523664E+00,4,0,0,1
 -1.06250000E+00,  1.32523664E+00,4,0,0,1
 -1.00000000E+00,  1.32523664E+00,4,0,0,1
 -9.37500000E-01,  1.32523664E+00,4,0,0,1
 -8.75000000E-01,  1.32523664E+00,4,0,0,1
 -8.12500000E-01,  1.32523664E+00,4,0,0,1
 -7.50000000E-01,  1.32523664E+00,4,0,0,1
 -6.87500000E-01,  1.32523664E+00,4,0,0,1
 -6.25000000E-01,  1.32523664E+00,4,0,0,1
 -5.62500000E-01,  1.32523664E+00,4,0,0,1
 -5.00000000E-01,  1.32523664E+00,4,0,0,1
 -4.37500000E-01,  1.32523664E+00,4,0,0,1
 -3.75000000E-01,  1.32523664E+00,4,0,0,1
 -3.12500000E-01,  1.32523664E+00,4,0,0,1
 -2.50000000E-01,  1.32523664E+00,4,0,0,1
 -1.87500000E-01,  1.32523664E+00,4,0,0,1
 -1.25000000E-01,  1.32523664E+00,4,0,0,1
 -6.25000000E-02,  1.32523664E+00,4,0,0,1
  0.00000000E+00,  1.32523664E+00,2,0,0,1
  6.25000000E-02,  1.32523664E+00,0,7,0,0
  1.25000000E-01,  1.32523664E+00,0,7,0,0
  1.87500000E-01,  1.32523664E+00,0,7,0,0
  2.50000000E-01,  1.32523664E+00,0,7,0,0
  3.12500000E-01,  1.32523664E+00,0,7,0,0
  3.75000000E-01,  1.32523664E+00,0,7,0,0
  4.37500000E-01,  1.32523664E+00,0,7,0,0
  5.00000000E-01,  1.32523664E+00,0,7,0,0
  5.62500000E-01,  1.32523664E+00,0,7,0,0
  6.25000000E-01,  1.32523664E+00,0,7,0,0
  6.87500000E-01,  1.32523664E+00,0,7,0,0
  7.50000000E-01,  1.32523664E+00,0,7,0,0
  8.12500000E-01,  1.32523664E+00,0,7,0,0
  8.75000000E-01,  1.32523664E+00,0,7,0,0
  9.37500000E-01,  1.32523664E+00,0,7,0,0
  1.00000000E+00,  1.32523664E+00,0,7,0,0
  1.06250000E+00,  1.32523664E+00,0,7,0,0
  1.12500000E+00,  1.32523664E+00,0,7,0,0
  1.18750000E+00,  1.32523664E+00,0,7,0,0
  1.25000000E+00,  1.32523664E+00,0,7,0,0
  1.31250000E+00,  1.32523664E+00,0,7,0,0
  1.37500000E+00,  1.32523664E+00,0,7,0,0
  1.43750000E+00,  1.32523664E+00,0,7,0,0
  1.50000000E+00,  1.32523664E+00,0,7,0,0
  1.56250000E+00,  1.32523664E+00,0,7,0,0
  1.62500000E+00,  1.32523664E+00,0,7,0,0
  1.68750000E+00,  1.32523664E+00,0,7,0,0
  1.75000000E+00,  1.32523664E+00,0,7,0,0
  1.81250000E+00,  1.32523664E+00,0,7,0,0
  1.87500000E+00,  1.32523664E+00,0,7,0,0
  1.93750000E+00,  1.32523664E+00,0,7,0,0
  2.00000000E+00,  1.32523664E+00,0,7,0,0
 -2.00000000E+00,  1.47682615E+00,4,0,0,1
 -1.93750000E+00,  1.47682615E+00,4,0,0,1
 -1.87500000E+00,  1.47682615E+00,4,0,0,1
 -1.81250000E+00,  1.47682615E+00,4,0,0,1
 -1.75000000E+00,  1.47682615E+00,4,0,0,1
 -1.68750000E+00,  1.47682615E+00,4,0,0,1
 -1.62500000E+00,  1.47682615E+00,4,0,0,1
 -1.56250000E+00,  1.47682615E+00,4,0,0,1
 -1.50000000E+00,  1.47682615E+00,4,0,0,1
 -1.43750000E+00,  1.47682615E+00,4,0,0,1
 -1.37500000E+00,  1.47682615E+00,4,0,0,1
 -1.31250000E+00,  1.47682615E+00,4,0,0,1
 -1.25000000E+00,  1.47682615E+00,4,0,0,1
 -1.18750000E+00,  1.47682615E+00,4,0,0,1
 -1.12500000E+00,  1.47682615E+00,4,0,0,1
 -1.06250000E+00,  1.47682615E+00,4,0,0,1
 -1.00000000E+00,  1.47682615E+00,4,0,0,1
 -9.37500000E-01,  1.47682615E+00,4,0,0,1
 -8.75000000E-01,  1.47682615E+00,4,0,0,1
 -8.12500000E-01,  1.47682615E+00,4,0,0,1
 -7.50000000E-01,  1.47682615E+00,4,0,0,1
 -6.87500000E-01,  1.47682615E+00,4,0,0,1
 -6.25000000E-01,  1.47682615E+00,4,0,0,1
 -5.62500000E-01,  1.47682615E+00,4,0,0,1
 -5.00000000E-01,  1.47682615E+00,4,0,0,1
 -4.37500000E-01,  1.47682615E+00,4,0,0,1
 -3.75000000E-01,  1.47682615E+00,4,0,0,1
 -3.12500000E-01,  1.47682615E+00,4,0,0,1
 -2.50000000E-01,  1.47682615E+00,4,0,0,1
 -1.87500000E-01,  1.47682615E+00,4,0,0,1
 -1.25000000E-01,  1.47682615E+00,4,0,0,1
 -6.25000000E-02,  1.47682615E+00,4,0,0,1
  0.00000000E+00,  1.47682615E+00,2,0,0,1
  6.25000000E-02,  1.47682615E+00,0,7,0,0
  1.25000000E-01,  1.47682615E+00,0,7,0,0
  1.87500000E-01,  1.47682615E+00,0,7,0,0
  2.50000000E-01,  1.47682615E+00,0,7,0,0
  3.12500000E-01,  1.47682615E+00,0,7,0,0
  3.75000000E-01,  1.47682615E+00,0,7,0,0
  4.37500000E-01,  1.47682615E+00,0,7,0,0
  5.00000000E-01,  1.47682615E+00,0,7,0,0
  5.62500000E-01,  1.47682615E+00,0,7,0,0
  6.25000000E-01,  1.47682615E+00,0,7,0,0
  6.87500000E-01,  1.47682615E+00,0,7,0,0
  7.50000000E-01,  1.47682615E+00,0,7,0,0
  8.12500000E-01,  1.47682615E+00,0,7,0,0
  8.75000000E-01,  1.47682615E+00,0,7,0,0
  9.37500000E-01,  1.47682615E+00,0,7,0,0
  1.00000000E+00,  1.47682615E+00,0,7,0,0
  1.06250000E+00,  1.47682615E+00,0,7,0,0
  1.12500000E+00,  1.47682615E+00,0,7,0,0
  1.18750000E+00,  1.47682615E+00,0,7,0,0
  1.25000000E+00,  1.47682615E+00,0,7,0,0
  1.31250000E+00,  1.47682615E+00,0,7,0,0
  1.37500000E+00,  1.47682615E+00,0,7,0,0
  1.43750000E+00,  1.47682615E+00,0,7,0,0
  1.50000000E+00,  1.47682615E+00,0,7,0,0
  1.56250000E+00,  1.47682615E+00,0,7,0,0
  1.62500000E+00,  1.47682615E+00,0,7,0,0
  1.68750000E+00,  1.47682615E+00,0,7,0,0
  1.75000000E+00,  1.47682615E+00,0,7,0,0
  1.81250000E+00,  1.47682615E+00,0,7,0,0
  1.87500000E+00,  1.47682615E+00,0,7,0,0
  1.93750000E+00,  1.47682615E+00,0,7,0,0
  2.00000000E+00,  1.47682615E+00,0,7,0,0
 -2.00000000E+00,  1.64575548E+00,4,0,0,1
 -1.93750000E+00,  1.64575548E+00,4,0,0,1
 -1.87500000E+00,  1.64575548E+00,4,0,0,1
 -1.81250000E+00,  1.64575548E+00,4,0,0,1
 -1.75000000E+00,  1.64575548E+00,4,0,0,1
 -1.68750000E+00,  1.64575548E+00,4,0,0,1
 -1.62500000E+00,  1.64575548E+00,4,0,0,1
 -1.56250000E+00,  1.64575548E+00,4,0,0,1
 -1.50000000E+00,  1.64575548E+00,4,0,0,1
 -1.43750000E+00,  1.64575548E+00,4,0,0,1
 -1.37500000E+00,  1.64575548E+00,4,0,0,1
 -1.31250000E+00,  1.64575548E+00,4,0,0,1
 -1.25000000E+00,  1.64575548E+00,4,0,0,1
 -1.18750000E+00,  1.64575548E+00,4,0,0,1
 -1.12500000E+00,  1.64575548E+00,4,0,0,1
 -1.06250000E+00,  1.64575548E+00,4,0,0,1
 -1.00000000E+00,  1.64575548E+00,4,0,0,1
 -9.37500000E-01,  1.64575548E+00,4,0,0,1
 -8.75000000E-01,  1.64575548E+00,4,0,0,1
 -8.12500000E-01,  1.64575548E+00,4,0,0,1
 -7.50000000E-01,  1.64575548E+00,4,0,0,1
 -6.87500000E-01,  1.64575548E+00,4,0,0,1
 -6.25000000E-01,  1.64575548E+00,4,0,0,1
 -5.62500000E-01,  1.64575548E+00,4,0,0,1
 -5.00000000E-01,  1.64575548E+00,4,0,0,1
 -4.37500000E-01,  1.64575548E+00,4,0,0,1
 -3.75000000E-01,  1.64575548E+00,4,0,0,1
 -3.12500000E-01,  1.64575548E+00,4,0,0,1
 -2.50000000E-01,  1.64575548E+00,4,0,0,1
 -1.87500000E-01,  1.64575548E+00,4,0,0,1
 -1.25000000E-01,  1.64575548E+00,4,0,0,1
 -6.25000000E-02,  1.64575548E+00,4,0,0,1
  0.00000000E+00,  1.64575548E+00,2,0,0,1
  6.25000000E-02,  1.64575548E+00,0,7,0,0
  1.25000000E-01,  1.64575548E+00,0,7,0,0
  1.87500000E-01,  1.64575548E+00,0,7,0,0
  2.50000000E-01,  1.64575548E+00,0,7,0,0
  3.12500000E-01,  1.64575548E+00,0,7,0,0
  3.75000000E-01,  1.64575548E+00,0,7,0,0
  4.37500000E-01,  1.64575548E+00,0,7,0,0
  5.00000000E-01,  1.64575548E+00,0,7,0,0
  5.62500000E-01,  1.64575548E+00,0,7,0,0
  6.25000000E-01,  1.64575548E+00,0,7,0,0
  6.87500000E-01,  1.64575548E+00,0,7,0,0
  7.50000000E-01,  1.64575548E+00,0,7,0,0
  8.12500000E-01,  1.64575548E+00,0,7,0,0
  8.75000000E-01,  1.64575548E+00,0,7,0,0
  9.37500000E-01,  1.64575548E+00,0,7,0,0
  1.00000000E+00,  1.64575548E+00,0,7,0,0
  1.06250000E+00,  1.64575548E+00,0,7,0,0
  1.12500000E+00,  1.64575548E+00,0,7,0,0
  1.18750000E+00,  1.64575548E+00,0,7,0,0
  1.25000000E+00,  1.64575548E+00,0,7,0,0
  1.31250000E+00,  1.64575548E+00,0,7,0,0
  1.37500000E+00,  1.64575548E+00,0,7,0,0
  1.43750000E+00,  1.64575548E+00,0,7,0,0
  1.50000000E+00,  1.64575548E+00,0,7,0,0
  1.56250000E+00,  1.64575548E+00,0,7,0,0
  1.62500000E+00,  1.64575548E+00,0,7,0,0
  1.68750000E+00,  1.64575548E+00,0,7,0,0
  1.75000000E+00,  1.64575548E+00,0,7,0,0
  1.81250000E+00,  1.64575548E+00,0,7,0,0
  1.87500000E+00,  1.64575548E+00,0,7,0,0
  1.93750000E+00,  1.64575548E+00,0,7,0,0
  2.00000000E+00,  1.64575548E+00,0,7,0,0
 -2.00000000E+00,  1.83400809E+00,4,0,0,1
 -1.93750000E+00,  1.83400809E+00,4,0,0,1
 -1.87500000E+00,  1.83400809E+00,4,0,0,1
 -1.81250000E+00,  1.83400809E+00,4,0,0,1
 -1.75000000E+00,  1.83400809E+00,4,0,0,1
 -1.68750000E+00,  1.83400809E+00,4,0,0,1
 -1.62500000E+00,  1.83400809E+00,4,0,0,1
 -1.56250000E+00,  1.83400809E+00,4,0,0,1
 -1.50000000E+00,  1.83400809E+00,4,0,0,1
 -1.43750000E+00,  1.83400809E+00,4,0,0,1
 -1.37500000E+00,  1.83400809E+00,4,0,0,1
 -1.31250000E+00,  1.83400809E+00,4,0,0,1
 -1.25000000E+00,  1.83400809E+00,4,0,0,1
 -1.18750000E+00,  1.83400809E+00,4,0,0,1
 -1.12500000E+00,  1.83400809E+00,4,0,0,1
 -1.06250000E+00,  1.83400809E+00,4,0,0,1
 -1.00000000E+00,  1.83400809E+00,4,0,0,1
 -9.37500000E-01,  1.83400809E+00,4,0,0,1
 -8.75000000E-01,  1.83400809E+00,4,0,0,1
 -8.12500000E-01,  1.83400809E+00,4,0,0,1
 -7.50000000E-01,  1.83400809E+00,4,0,0,1
 -6.87500000E-01,  1.83400809E+00,4,0,0,1
 -6.25000000E-01,  1.83400809E+00,4,0,0,1
 -5.62500000E-01,  1.83400809E+00,4,0,0,1
 -5.00000000E-01,  1.83400809E+00,4,0,0,1
 -4.37500000E-01,  1.83400809E+00,4,0,0,1
 -3.75000000E-01,  1.83400809E+00,4,0,0,1
 -3.12500000E-01,  1.83400809E+00,4,0,0,1
 -2.50000000E-01,  1.83400809E+00,4,0,0,1
 -1.87500000E-01,  1.83400809E+00,4,0,0,1
 -1.25000000E-01,  1.83400809E+00,4,0,0,1
 -6.25000000E-02,  1.83400809E+00,4,0,0,1
  0.00000000E+00,  1.83400809E+00,6,0,0,3
  6.25000000E-02,  1.83400809E+00,0,7,0,0
  1.25000000E-01,  1.83400809E+00,0,7,0,0
  1.87500000E-01,  1.83400809E+00,0,7,0,0
  2.50000000E-01,  1.83400809E+00,0,7,0,0
  3.12500000E-01,  1.83400809E+00,0,7,0,0
  3.75000000E-01,  1.83400809E+00,0,7,0,0
  4.37500000E-01,  1.83400809E+00,0,7,0,0
  5.00000000E-01,  1.83400809E+00,0,7,0,0
  5.62500000E-01,  1.83400809E+00,0,7,0,0
  6.25000000E-01,  1.83400809E+00,0,7,0,0
  6.87500000E-01,  1.83400809E+00,0,7,0,0
  7.50000000E-01,  1.83400809E+00,0,7,0,0
  8.12500000E-01,  1.83400809E+00,0,7,0,0
  8.75000000E-01,  1.83400809E+00,0,7,0,0
  9.37500000E-01,  1.83400809E+00,0,7,0,0
  1.00000000E+00,  1.83400809E+00,0,7,0,0
  1.06250000E+00,  1.83400809E+00,0,7,0,0
  1.12500000E+00,  1.83400809E+00,0,7,0,0
  1.18750000E+00,  1.83400809E+00,0,7,0,0
  1.25000000E+00,  1.83400809E+00,0,7,0,0
  1.31250000E+00,  1.83400809E+00,0,7,0,0
  1.37500000E+00,  1.83400809E+00,0,7,0,0
  1.43750000E+00,  1.83400809E+00,0,7,0,0
  1.50000000E+00,  1.83400809E+00,0,7,0,0
  1.56250000E+00,  1.83400809E+00,0,7,0,0
  1.62500000E+00,  1.83400809E+00,0,7,0,0
  1.68750000E+00,  1.83400809E+00,0,7,0,0
  1.75000000E+00,  1.83400809E+00,0,7,0,0
  1.81250000E+00,  1.83400809E+00,0,7,0,0
  1.87500000E+00,  1.83400809E+00,0,7,0,0
  1.93750000E+00,  1.83400809E+00,0,7,0,0
  2.00000000E+00,  1.83400809E+00,0,7,0,0
 -2.00000000E+00,  2.04379430E+00,4,0,0,1
 -1.93750000E+00,  2.04379430E+00,4,0,0,1
 -1.87500000E+00,  2.04379430E+00,4,0,0,1
 -1.81250000E+00,  2.04379430E+00,4,0,0,1
 -1.75000000E+00,  2.04379430E+00,4,0,0,1
 -1.68750000E+00,  2.04379430E+00,4,0,0,1
 -1.62500000E+00,  2.04379430E+00,4,0,0,1
 -1.56250000E+00,  2.04379430E+00,4,0,0,1
 -1.50000000E+00,  2.04379430E+00,4,0,0,1
 -1.43750000E+00,  2.04379430E+00,4,0,0,1
 -1.37500000E+00,  2.04379430E+00,4,0,0,1
 -1.31250000E+00,  2.04379430E+00,4,0,0,1
 -1.25000000E+00,  2.04379430E+00,4,0,0,1
 -1.18750000E+00,  2.04379430E+00,4,0,0,1
 -1.12500000E+00,  2.04379430E+00,4,0,0,1
 -1.06250000E+00,  2.04379430E+00,4,0,0,1
 -1.00000000E+00,  2.04379430E+00,4,0,0,1
 -9.37500000E-01,  2.04379430E+00,4,0,0,1
 -8.75000000E-01,  2.04379430E+00,4,0,0,1
 -8.12500000E-01,  2.04379430E+00,4,0,0,1
 -7.50000000E-01,  2.04379430E+00,4,0,0,1
 -6.87500000E-01,  2.04379430E+00,4,0,0,1
 -6.25000000E-01,  2.04379430E+00,4,0,0,1
 -5.62500000E-01,  2.04379430E+00,4,0,0,1
 -5.00000000E-01,  2.04379430E+00,4,0,0,1
 -4.37500000E-01,  2.04379430E+00,4,0,0,1
 -3.75000000E-01,  2.04379430E+00,4,0,0,1
 -3.12500000E-01,  2.04379430E+00,4,0,0,1
 -2.50000000E-01,  2.04379430E+00,4,0,0,1
 -1.87500000E-01,  2.04379430E+00,4,0,0,1
 -1.25000000E-01,  2.04379430E+00,4,0,0,1
 -6.25000000E-02,  2.04379430E+00,4,0,0,1
  0.00000000E+00,  2.04379430E+00,6,0,0,2
  6.25000000E-02,  2.04379430E+00,3,0,0,2
  1.25000000E-01,  2.04379430E+00,0,7,0,0
  1.87500000E-01,  2.04379430E+00,0,7,0,0
  2.50000000E-01,  2.04379430E+00,0,7,0,0
  3.12500000E-01,  2.04379430E+00,0,7,0,0
  3.75000000E-01,  2.04379430E+00,0,7,0,0
  4.37500000E-01,  2.04379430E+00,0,7,0,0
  5.00000000E-01,  2.04379430E+00,0,7,0,0
  5.62500000E-01,  2.04379430E+00,0,7,0,0
  6.25000000E-01,  2.04379430E+00,0,7,0,0
  6.87500000E-01,  2.04379430E+00,0,7,0,0
  7.50000000E-01,  2.04379430E+00,0,7,0,0
  8.12500000E-01,  2.04379430E+00,0,7,0,0
  8.75000000E-01,  2.04379430E+00,0,7,0,0
  9.37500000E-01,  2.04379430E+00,0,7,0,0
  1.00000000E+00,  2.04379430E+00,0,7,0,0
  1.06250000E+00,  2.04379430E+00,0,7,0,0
  1.12500000E+00,  2.04379430E+00,0,7,0,0
  1.18750000E+00,  2.04379430E+00,0,7,0,0
  1.25000000E+00,  2.04379430E+00,0,7,0,0
  1.31250000E+00,  2.04379430E+00,0,7,0,0
  1.37500000E+00,  2.04379430E+00,0,7,0,0
  1.43750000E+00,  2.04379430E+00,0,7,0,0
  1.50000000E+00,  2.04379430E+00,0,7,0,0
  1.56250000E+00,  2.04379430E+00,0,7,0,0
  1.62500000E+00,  2.04379430E+00,0,7,0,0
  1.68750000E+00,  2.04379430E+00,0,7,0,0
  1.75000000E+00,  2.04379430E+00,0,7,0,0
  1.81250000E+00,  2.04379430E+00,0,7,0,0
  1.87500000E+00,  2.04379430E+00,0,7,0,0
  1.93750000E+00,  2.04379430E+00,0,7,0,0
  2.00000000E+00,  2.04379430E+00,0,7,0,0
 -2.00000000E+00,  2.27757727E+00,4,0,0,1
 -1.93750000E+00,  2.27757727E+00,4,0,0,1
 -1.87500000E+00,  2.27757727E+00,4,0,0,1
 -1.81250000E+00,  2.27757727E+00,4,0,0,1
 -1.75000000E+00,  2.27757727E+00,4,0,0,1
 -1.68750000E+00,  2.27757727E+00,4,0,0,1
 -1.62500000E+00,  2.27757727E+00,4,0,0,1
 -1.56250000E+00,  2.27757727E+00,4,0,0,1
 -1.50000000E+00,  2.27757727E+00,4,0,0,1
 -1.43750000E+00,  2.27757727E+00,4,0,0,1
 -1.37500000E+00,  2.27757727E+00,4,0,0,1
 -1.31250000E+00,  2.27757727E+00,4,0,0,1
 -1.25000000E+00,  2.27757727E+00,4,0,0,1
 -1.18750000E+00,  2.27757727E+00,4,0,0,1
 -1.12500000E+00,  2.27757727E+00,4,0,0,1
 -1.06250000E+00,  2.27757727E+00,4,0,0,1
 -1.00000000E+00,  2.27757727E+00,4,0,0,1
 -9.37500000E-01,  2.27757727E+00,4,0,0,1
 -8.75000000E-01,  2.27757727E+00,4,0,0,1
 -8.12500000E-01,  2.27757727E+00,4,0,0,1
 -7.50000000E-01,  2.27757727E+00,4,0,0,1
 -6.87500000E-01,  2.27757727E+00,4,0,0,1
 -6.25000000E-01,  2.27757727E+00,4,0,0,1
 -5.62500000E-01,  2.27757727E+00,4,0,0,1
 -5.00000000E-01,  2.27757727E+00,4,0,0,1
 -4.37500000E-01,  2.27757727E+00,4,0,0,1
 -3.75000000E-01,  2.27757727E+00,4,0,0,1
 -3.12500000E-01,  2.27757727E+00,4,0,0,1
 -2.50000000E-01,  2.27757727E+00,4,0,0,1
 -1.87500000E-01,  2.27757727E+00,4,0,0,1
 -1.25000000E-01,  2.27757727E+00,4,0,0,1
 -6.25000000E-02,  2.27757727E+00,4,0,0,1
  0.00000000E+00,  2.27757727E+00,6,0,0,2
  6.25000000E-02,  2.27757727E+00,3,0,0,2
  1.25000000E-01,  2.27757727E+00,0,7,0,0
  1.87500000E-01,  2.27757727E+00,0,7,0,0
  2.50000000E-01,  2.27757727E+00,0,7,0,0
  3.12500000E-01,  2.27757727E+00,0,7,0,0
  3.75000000E-01,  2.27757727E+00,0,7,0,0
  4.37500000E-01,  2.27757727E+00,0,7,0,0
  5.00000000E-01,  2.27757727E+00,0,7,0,0
  5.62500000E-01,  2.27757727E+00,0,7,0,0
  6.25000000E-01,  2.27757727E+00,0,7,0,0
  6.87500000E-01,  2.27757727E+00,0,7,0,0
  7.50000000E-01,  2.27757727E+00,0,7,0,0
  8.12500000E-01,  2.27757727E+00,0,7,0,0
  8.75000000E-01,  2.27757727E+00,0,7,0,0
  9.37500000E-01,  2.27757727E+00,0,7,0,0
  1.00000000E+00,  2.27757727E+00,0,7,0,0
  1.06250000E+00,  2.27757727E+00,0,7,0,0
  1.12500000E+00,  2.27757727E+00,0,7,0,0
  1.18750000E+00,  2.27757727E+00,0,7,0,0
  1.25000000E+00,  2.27757727E+00,0,7,0,0
  1.31250000E+00,  2.27757727E+00,0,7,0,0
  1.37500000E+00,  2.27757727E+00,0,7,0,0
  1.43750000E+00,  2.27757727E+00,0,7,0,0
  1.50000000E+00,  2.27757727E+00,0,7,0,0
  1.56250000E+00,  2.27757727E+00,0,7,0,0
  1.62500000E+00,  2.27757727E+00,0,7,0,0
  1.68750000E+00,  2.27757727E+00,0,7,0,0
  1.75000000E+00,  2.27757727E+00,0,7,0,0
  1.81250000E+00,  2.27757727E+00,0,7,0,0
  1.87500000E+00,  2.27757727E+00,0,7,0,0
  1.93750000E+00,  2.27757727E+00,0,7,0,0
  2.00000000E+00,  2.27757727E+00,0,7,0,0
 -2.00000000E+00,  2.53810191E+00,4,0,0,1
 -1.93750000E+00,  2.53810191E+00,4,0,0,1
 -1.87500000E+00,  2.53810191E+00,4,0,0,1
 -1.81250000E+00,  2.53810191E+00,4,0,0,1
 -1.75000000E+00,  2.53810191E+00,4,0,0,1
 -1.68750000E+00,  2.53810191E+00,4,0,0,1
 -1.62500000E+00,  2.53810191E+00,4,0,0,1
 -1.56250000E+00,  2.53810191E+00,4,0,0,1
 -1.50000000E+00,  2.53810191E+00,4,0,0,1
 -1.43750000E+00,  2.53810191E+00,4,0,0,1
 -1.37500000E+00,  2.53810191E+00,4,0,0,1
 -1.31250000E+00,  2.53810191E+00,4,0,0,1
 -1.25000000E+00,  2.53810191E+00,4,0,0,1
 -1.18750000E+00,  2.53810191E+00,4,0,0,1
 -1.12500000E+00,  2.53810191E+00,4,0,0,1
 -1.06250000E+00,  2.53810191E+00,4,0,0,1
 -1.00000000E+00,  2.53810191E+00,4,0,0,1
 -9.37500000E-01,  2.53810191E+00,4,0,0,1
 -8.75000000E-01,  2.53810191E+00,4,0,0,1
 -8.12500000E-01,  2.53810191E+00,4,0,0,1
 -7.50000000E-01,  2.53810191E+00,4,0,0,1
 -6.87500000E-01,  2.53810191E+00,4,0,0,1
 -6.25000000E-01,  2.53810191E+00,4,0,0,1
 -5.62500000E-01,  2.53810191E+00,4,0,0,1
 -5.00000000E-01,  2.53810191E+00,4,0,0,1
 -4.37500000E-01,  2.53810191E+00,4,0,0,1
 -3.75000000E-01,  2.53810191E+00,4,0,0,1
 -3.12500000E-01,  2.53810191E+00,4,0,0,1
 -2.50000000E-01,  2.53810191E+00,4,0,0,1
 -1.87500000E-01,  2.53810191E+00,4,0,0,1
 -1.25000000E-01,  2.53810191E+00,4,0,0,1
 -6.25000000E-02,  2.53810191E+00,4,0,0,1
  0.00000000E+00,  2.53810191E+00,6,0,0,2
  6.25000000E-02,  2.53810191E+00,2,0,0,1
  1.25000000E-01,  2.53810191E+00,3,0,0,2
  1.87500000E-01,  2.53810191E+00,0,7,0,0
